id,imgname,query,ground_truth,ground_truth_ar,type,model_answer,evaluation_passed,run_time
7255,two_col_21984.png,ما هي قيمة اللؤلؤ والأحجار الكريمة وشبه الكريمة التي استوردتها الهند في السنة المالية 2018؟,2209.7,٢٢٠٩.٧,augmented,"1,500 مليار روبية هندية",False,2.965
7256,two_col_852.png,كم عدد أجهزة 3DS التي بيعت في العام السابق؟,0.69,٠.٦٩,augmented,2.55 مليون وحدة,False,0.716
7257,multi_col_785.png,ما هي إيرادات أحذية نايكي من منطقة أوروبا والشرق الأوسط وأفريقيا في عام 2020؟,5892,٥٨٩٢,augmented,9 347 مليون دولار أمريكي,False,0.932
7258,multi_col_785.png,ما هو حجم الإيرادات التي حققتها قطاعات الملابس والمعدات التابعة لنايكي في عام 2020؟,402,٤٠٢,augmented,"$9,347 مليون",False,0.725
7259,multi_col_80657.png,كم عدد الشركات في سوق التأمين المالطي في عام 2018؟,62,٦٢,augmented,62 شركات,True,0.819
7260,multi_col_80657.png,كم عدد الشركات في سوق التأمين في مالطا عام 2019؟,11,١١,augmented,62 عدد الشركات في سوق التأمين في مالطا عام 2019.,False,1.083
7261,two_col_41338.png,كم عدد الإرهابيين الذين انتحروا خلال هجوم في عام 2011؟,279,٢٧٩,augmented,125,False,1.327
7262,two_col_80010.png,كم عدد الوفيات الناتجة عن الملاريا التي تم الإبلاغ عنها في البرازيل عام 2019؟,36,٣٦,augmented,36 عدد الوفيات,True,0.722
7263,two_col_80010.png,كم عدد الوفيات الناتجة عن الملاريا التي تم الإبلاغ عنها في البرازيل عام 2010؟,76,٧٦,augmented,76 عدد الوفيات,True,1.256
7264,multi_col_60188.png,ما هو معدل إشغال منتجعات التزلج في عام 2016؟,60,٦٠,augmented,69%، 85%، 83%، 91%، 67%,False,0.932
7265,two_col_103866.png,ما هو مقدار مكافئ ثاني أكسيد الكربون الذي أصدرته أنجلو أمريكان بنهاية عام 2020؟,16.1,١٦.١,augmented,16.1 مليون طن من مكافئ ثاني أكسيد الكربون.,True,1.001
7266,two_col_103866.png,ما هو مقدار مكافئ ثاني أكسيد الكربون الذي أصدرته أنجلو أمريكان في عام 2010؟,20,٢٠,augmented,18.8 مليون طن من مكافئ ثاني أكسيد الكربون.,False,0.787
7267,two_col_22043.png,كم عدد طائرات بوينغ 757-200 في أسطول شركة يونايتد بارسل سيرفيس أوف أمريكا حتى 31 ديسمبر 2020؟,75,٧٥,augmented,60 طائرة,False,0.695
7268,multi_col_693.png,ما هي النسبة المئوية من إجمالي نفقات الوحدات الاستهلاكية التي تنتمي إلى أعلى 20 بالمائة من الدخل التي أنفقتها في مجال السكن عام 2019؟,29.9,٢٩.٩,augmented,45%,False,0.69
7269,multi_col_693.png,ما هي النسبة المئوية من إجمالي نفقات الوحدات الاستهلاكية ذات الدخل الأدنى 20% على السكن في عام 2019؟,40.2,٤٠.٢,augmented,30%,False,1.168
7270,two_col_4470.png,كم عدد أنوية المعالجات التي كان يمتلكها الحاسوب العملاق فوغاكو؟,7299072,٧٢٩٩٠٧٢,augmented,"أكثر من 7,000,000 أنوية.",False,1.661
7271,two_col_22631.png,"ما هو إجمالي إيرادات فيلم ""حرب النجوم: الحلقة السابعة - استيقاظ القوة""؟",936.66,٩٣٦.٦٦,augmented,$936.66 مليون,True,0.904
7272,two_col_22631.png,"كم حققت أفلام ""أفاتار"" من أموال في الولايات المتحدة عام 2009؟",760.51,٧٦٠.٥١,augmented,$760.51 مليون,True,0.683
7273,two_col_21962.png,كم عدد حالات العنف المنزلي في أبريل 2020؟,14591,١٤٥٩١,augmented,14 591,False,0.794
7274,multi_col_100490.png,كم عدد وحدات إكسسوارات رياضات الثلج التي بيعت في الولايات المتحدة في موسم 2010/11؟,34.09,٣٤.٠٩,augmented,3.71 مليون وحدة,False,1.259
7275,two_col_20444.png,ما كان متوسط سعر التذكرة لمباريات بيتسبرغ بينغوينز في موسم 2005/06؟,36.61,٣٦.٦١,augmented,$36.61,True,0.654
7276,two_col_104626.png,كم عدد المؤسسات التي لديها 250 موظفًا أو أكثر في لاتفيا عام 2016؟,198,١٩٨,augmented,198 مؤسسة,True,0.721
7277,two_col_100494.png,ما هو الشريك التجاري الرئيسي لبورما في عام 2019؟,China,الصين,augmented,الصين 43%,True,1.081
7278,two_col_21510.png,ما هو حجم الإيرادات التي حققتها شركة RWE في عام 2020؟,13688,١٣٦٨٨,augmented,"45,833 مليون يورو",False,0.73
7279,two_col_82408.png,في أي عام زادت آيسلندا من استهلاكها من الأغذية والمشروبات غير الكحولية؟,2009,٢٠٠٩,augmented,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019",False,1.071
7280,two_col_82408.png,كم أنفقت أيسلندا على المواد الغذائية والمشروبات غير الكحولية في عام 2019؟,196527,١٩٦٥٢٧,augmented,196 527,False,0.976
7281,two_col_102651.png,ما هو العام المالي الأخير لشركة نيرستار؟,2009,٢٠٠٩,augmented,2019,False,1.165
7282,two_col_102651.png,ما هو حجم الإيرادات التي حققتها نيرستار في السنة المالية 2018؟,3812,٣٨١٢,augmented,3 812 مليون يورو,False,0.739
7283,two_col_80562.png,من فاز ببطولة أمريكا المفتوحة خمس مرات بين عامي 1988 و 1996؟,Steffi Graf,ستيفي غراف,augmented,ستيفي غراف,True,0.888
7284,two_col_40842.png,ما هي إيرادات المبيعات الصافية لشركة سيجا سامي بالين في السنة المالية الماضية؟,366.5,٣٦٦.٥,augmented,366.5 مليار ين ياباني,True,0.906
7285,two_col_3360.png,ما هو متوسط سعر دواء إنبريل في هولندا عام 2017؟,770,٧٧٠,augmented,€770,True,0.599
7286,two_col_20920.png,ما هي نسبة السكان الذين لديهم وصول إلى الإنترنت في النرويج عام 1997؟,13,١٣,augmented,22%,False,0.928
7287,two_col_20920.png,ما هي نسبة السكان الذين لديهم وصول إلى الإنترنت في النرويج عام 2019؟,98,٩٨,augmented,98%,True,0.798
7288,two_col_62551.png,ما مقدار انخفاض حجم تجزئة المواد الغذائية والمشروبات والتبغ في أغسطس 2018؟,0.1,٠.١,augmented,0.4%,False,0.776
7289,two_col_22418.png,كم عدد حالات الإصابة بكوفيد-19 في لبنان حتى تاريخ 4 نوفمبر 2020؟,87097,٨٧٠٩٧,augmented,"87,097 حالات",False,0.949
7290,multi_col_80092.png,ما هي النسبة المئوية من إجمالي إنفاق المستهلكين التي مثلتها أمازون في عام 2018؟,2.1,٢.١,augmented,6.4%,False,0.79
7291,multi_col_80092.png,ما هي النسبة المئوية من إنفاق المستهلكين بالتجزئة في الولايات المتحدة التي مثلتها أمازون في عام 2018؟,6.4,٦.٤,augmented,6.4%,True,0.746
7292,two_col_5643.png,ما كان مزود البريد الإلكتروني الرائد في إيطاليا عام 2018؟,Libero,حر,augmented,Gmail 46.8%، Libero 10.5%، Hotmail 10.1%,True,1.096
7294,multi_col_100247.png,ما هو إجمالي إيرادات الموسيقى المادية في كندا عام 2020؟,72.7,٧٢.٧,augmented,$150 مليون,False,0.72
7295,multi_col_100247.png,ما هي نسبة إيرادات المبيعات الكلية التي تُعزى إلى مبيعات الأسطوانات الفينيل؟,38.02,٣٨.٠٢,augmented,$50 مليون,False,2.013
7296,two_col_104390.png,ما هو مقدار الاستثمار في البنية التحتية للمطارات بين عامي 2004 و 2018؟,442.72,٤٤٢.٧٢,augmented,$158.67، $168.89، $210.53، $264.66، $293.92، $351.31، $327.64، $442.72,True,1.705
7297,two_col_42019.png,ما هي مبيعات التجزئة للبيرة في نيوفاوندلاند ولابرادور في عام 2019/20؟,38.3,٣٨.٣,augmented,38.3 مليون دولار كندي,True,1.444
7298,two_col_62708.png,منذ أي عام بدأ نصيب أغنى 20 بالمائة من سكان تشيلي في التناقص؟,2011,٢٠١١,augmented,2015,False,0.853
7299,two_col_62708.png,ما هي النسبة المئوية من دخل تشيلي التي امتلكها أغنى 20 بالمائة من سكانها في عام 2017؟,51.3,٥١.٣,augmented,51.3%,True,1.758
7300,two_col_61449.png,ما هو معدل البطالة بين الشباب في كوستاريكا عام 2019؟,31.82,٣١.٨٢,augmented,25.8%,False,1.17
7301,two_col_100763.png,في أي عام وصلت انبعاثات ثاني أكسيد الكربون الأحفوري للمكسيك إلى 3.79 طن متري للشخص؟,2017,٢٠١٧,augmented,2018,False,0.85
7302,two_col_100763.png,ما هو انبعاث ثاني أكسيد الكربون الأحفوري للفرد في المكسيك عام 2017؟,3.93,٣.٩٣,augmented,3.93 metric tons per person,True,0.737
7303,multi_col_432.png,أي دولة سجلت أعلى عدد من مبيعات المركبات التجارية في عام 2020؟,France,فرنسا,augmented,فرنسا: 449 903,True,1.118
7304,two_col_100363.png,كم عدد زيارات المكتبة التي تمت في عام 2012/13؟,288.04,٢٨٨.٠٤,augmented,288.04 مليون زيارة,True,2.926
7305,two_col_100363.png,كم عدد زيارات المكتبة التي تمت في عام 2013/14؟,282.33,٢٨٢.٣٣,augmented,282.33 مليون زيارة,True,1.184
7306,two_col_22211.png,ما هو معدل ACSI للمطاعم ذات الخدمة الكاملة في الولايات المتحدة في عام 2020؟,79,٧٩,augmented,79,True,0.548
7307,two_col_41526.png,ما هي نسبة التكلفة إلى الدخل في النصف الأول من السنة المالية 2021؟,68.7,٦٨.٧,augmented,68.7%,True,1.22
7308,two_col_41526.png,ما هي نسبة التكلفة إلى الدخل لـ Nationwide Building Society في عام 2020؟,75.9,٧٥.٩,augmented,68.7%,False,0.74
7309,two_col_104401.png,كم بلغ مبيعات الزهور والنباتات بالدولار في كندا عام 2020؟,1.68,١.٦٨,augmented,$1.68 billion,True,1.762
7310,two_col_101124.png,ما هو الدخل التشغيلي لفريق سينسيناتي بنجالز في موسم 2019؟,60,٦٠,augmented,60 مليون دولار,True,0.675
7311,two_col_4190.png,من هو قائد نقاط المسيرة في فريق شارلوت هورنتس؟,Kemba Walker,كيمبا ووكر,augmented,كيمبا ووكر,True,0.968
7312,two_col_103108.png,كم مدة بقاء الأطفال في الرعاية البديلة في عام 2019؟,5 years or more,5 سنوات أو أكثر,augmented,"90,922، 83,617، 66,290، 45,400، 21,750، 21,646",False,2.089
7313,two_col_104856.png,ما هي نسبة الائتمان إلى الودائع لبنك كارناتاكا في الهند في السنة المالية 2019؟,80.1,٨٠.١,augmented,80.1%,True,1.281
7314,multi_col_80116.png,ما هي حصة الإيرادات المُولَّدة من السوق الألمانية لشركة WESC في عام 2010/11 وعام 2011/12؟,10,١٠,augmented,10%، 9%,True,1.02
7315,two_col_21726.png,كم عدد التنزيلات التي حققها تطبيق البث المباشر من تويتش في الربع الأول من عام 2021؟,21.94,٢١.٩٤,augmented,22.02 مليون,False,0.65
7316,two_col_3854.png,ما هو صافي إيرادات جي بي مورغان تشيس في عام 2020؟,119.54,١١٩.٥٤,augmented,$119.54 مليار,True,1.172
7317,two_col_5191.png,كم عدد الوحدات السكنية في الولايات المتحدة التي كانت تحتوي على تلفزيونين في عام 2015؟,39.2,٣٩.٢,augmented,12.3 مليون وحدة سكنية,False,0.977
7318,two_col_2399.png,من هو قائد التشييد المهني لفريق دالاس كاوبويز؟,Emmitt Smith,إيميت سميث,augmented,إيميت سميث,True,1.199
7319,two_col_5822.png,كم عدد مقاهي ماك كافيه في ألمانيا عام 2018؟,840,٨٤٠,augmented,840 مقهى,True,1.182
7320,multi_col_60452.png,ما هو معامل الحمولة لطاقة الرياح البرية في الجنوب الغربي عام 2019؟,24.9,٢٤.٩,augmented,15%,False,1.065
7321,multi_col_60452.png,ما هي المنطقة التي سجلت أعلى معامل تحميل لطاقة الرياح البرية في إنجلترا عام 2019؟,North East,الشمال الشرقي,augmented,North East,True,1.076
7322,two_col_22806.png,"ما هو إجمالي إيرادات ""هوت لوك"" في عام 2017؟",897,٨٩٧,augmented,897 مليون دولار أمريكي,True,0.721
7323,multi_col_40062.png,ما هو الإنفاق الرأسمالي لشركة أوكسي لعام 2020 في بداية العام؟,5.2,٥.٢,augmented,$3.5 مليار,False,1.425
7324,multi_col_40062.png,كم كلف الإنفاق الرأسمالي لشركة أوكسي في عام 2020؟,2.7,٢.٧,augmented,$3.5 billion,False,0.799
