id,imgname,query,ground_truth,type,model_answer,evaluation_passed,run_time
6593,two_col_4376.png,What was the total assets of the NatWest group in 2020?,799.49,augmented,1500,False,1.06
6594,two_col_4376.png,What was the total assets of the NatWest group in 2007?,2401.7,augmented,2007,False,1.047
6595,two_col_42399.png,What was the population of Armenia in 2020?,2.97,augmented,2.97,True,1.117
6596,two_col_101042.png,How much money did commercial gaming generate in 2018?,41.28,augmented,41.28,True,1.092
6597,multi_col_100032.png,What percentage of British adults thought Meghan had received an overly critical treatment from the media prior to the interview?,50,augmented,50,True,1.163
6598,multi_col_100032.png,What percentage of British adults believed that Harry and Meghan had received overly critical treatment from the media prior to the interview?,44,augmented,26%,False,1.073
6599,multi_col_100032.png,How many people thought Prince William's media treatment was overly critical?,44,augmented,26%,False,1.027
6600,two_col_2393.png,What was the sixth ranked optical retailer in the United States in 2019?,Visionworks of America,augmented,153,False,1.144
6601,two_col_2393.png,What was Visionworks of America's sales in dollars in 2019?,980.7,augmented,"2,883.3",False,1.096
6602,two_col_101373.png,What was the operating income of the Minnesota Timberwolves in the 2019/20 season?,32,augmented,53,False,1.019
6603,two_col_61352.png,What was the percentage of men worried about Coronavirus?,23,augmented,34%,False,2.331
6604,two_col_61352.png,What was the percentage of women worried about Coronavirus in Sweden as of March 2020?,34,augmented,34%,True,1.004
6605,two_col_4238.png,How many internet users did Brazil have as of January 2021?,160,augmented,160,True,2.606
6606,two_col_43269.png,Who emerged as the leading advisor to M&A deals in Poland in the first half of 2018?,Trigon Group,augmented,5,False,1.072
6607,two_col_42419.png,How much plastic scrap did China receive from the United States in 2017?,190.78,augmented,190.78,True,1.001
6608,two_col_42313.png,What was the amount of British pounds spent on alcoholic drinks in 2020?,25964,augmented,"25,000",True,1.107
6609,two_col_83079.png,How many environmentalists were killed in Brazil in 2019?,24,augmented,64,False,2.228
6610,two_col_83079.png,What was the deadliest Latin American country for land activists and environmental defenders in 2019?,Colombia,augmented,64,False,1.051
6611,two_col_83079.png,How many environmental activists were murdered in Colombia in 2019?,64,augmented,64,True,1.509
6612,two_col_2502.png,What was the most popular streaming service in the U.S. in June 2019?,Spotify,augmented,38%,False,1.036
6613,two_col_2502.png,What percentage of people used Pandora's mobile app in June 2019?,38,augmented,38%,True,1.006
6614,two_col_23761.png,What year is the forecast for the global wind power equipment manufacturing market?,2023,augmented,93.8,False,1.154
6615,two_col_23761.png,What is the estimated value of the global wind power equipment manufacturing market by 2023?,93.8,augmented,93.8,True,1.418
6616,two_col_3333.png,When was Saudi Arabia's per-capita GDP calculated?,1986,augmented,"24,059.84",False,1.126
6617,two_col_22734.png,What was the fertility rate in Niger in 2018?,6.91,augmented,6.91,True,1.063
6618,two_col_3363.png,What was the franchise value of the New York Jets in 2020?,3550,augmented,3550,True,1.108
6619,two_col_101130.png,Which website was ranked second in natural search voice in March 2016?,argos.co.uk,augmented,65%,False,1.086
6620,two_col_81860.png,What was the biggest party in the parliament with 27 percent of votes?,Arbeiderpartiet,augmented,27.4%,False,1.115
6621,two_col_81860.png,What percentage of votes did Fremskrittspartiet get?,15.2,augmented,27.4%,False,1.08
6622,multi_col_1250.png,What percentage of women in Mexico reported having increased the usage of sex video calls and sexting during the COVID-19 pandemic,39.3,augmented,39.3%,True,1.049
6623,two_col_102656.png,What was the value of new and used passenger vehicles exported to the United States in 2020?,44.89,augmented,71.58,False,1.181
6624,two_col_3981.png,When did Sanofi first increase its R&D expenditures?,2013,augmented,6018,False,1.155
6625,two_col_3981.png,How much money did Sanofi spend on research and development in 2020?,5529,augmented,6018,False,1.016
6626,multi_col_100819.png,In what year did support for on-shore wind renewable energy in the UK reach 70 percent?,2021,augmented,70,False,1.068
6627,two_col_1580.png,What was the population of the Netherlands in 2019?,17.41,augmented,17.71,True,1.063
6628,two_col_102216.png,"Before the COVID-19 outbreak, electricity demand in Brazil was forecast to increase by how much?",4.2,augmented,-14,False,1.044
6629,two_col_103135.png,How many items of gabapentin were dispensed in England in 2020?,7844005,augmented,7840005,True,1.157
6630,two_col_82695.png,What was the unemployment rate in Eritrea in 2020?,7.44,augmented,7.44,True,1.095
6631,multi_col_40748.png,What brand were 83 percent of Republicans?,Walmart,augmented,83,False,1.154
6632,two_col_1357.png,Which country was the top exporter of wine in 2020?,Italy,augmented,20.8,False,1.124
6633,two_col_1357.png,How many hectoliters of wine did Italy ship in 2020?,20.8,augmented,20.8,True,1.145
6634,two_col_82472.png,How many cars did Opel sell in Turkey in 2013?,55471,augmented,"16,689",False,1.039
6635,two_col_82472.png,How many cars did Opel sell in Turkey in 2019?,16689,augmented,"16,689",True,1.053
6636,two_col_4990.png,"What was Sega Sammy's profit in the last fiscal year that ended March 31, 2020?",13.7,augmented,41.51,False,1.097
6637,two_col_100152.png,What was Kazakhstan's total consumer spending in 2008?,56.66,augmented,67.71,False,1.002
6638,two_col_40901.png,The exchange rate of the euro increased by how much?,3.5,augmented,3.5%,True,1.043
6639,two_col_103387.png,What was the most popular social media platform in Ghana in the third quarter of 2020?,WhatsApp,augmented,83.9%,False,1.364
6640,two_col_103387.png,How much of Ghana's internet usage is YouTube?,69.7,augmented,83.9%,False,1.242
6641,two_col_103387.png,What percentage of internet users in Ghana used Facebook?,70.8,augmented,83.9%,False,1.187
6642,two_col_103305.png,How much freight was transported in Turkey in 2019?,336524,augmented,33524,False,1.103
6643,two_col_62611.png,What was the global high-density polyethylene market worth in dollars in 2020?,70.7,augmented,89.5,False,1.051
6644,two_col_62611.png,What is the value of the global HPDE market in dollars?,89.5,augmented,70.7,False,1.072
6645,two_col_80731.png,What was the value of the U.S. product shipment of yogurt in 2016?,6.24,augmented,6.24,True,1.149
6646,two_col_3933.png,What age group had the highest rate of concussions between 2010 and 2015?,15-17 years,augmented,18.8,False,1.137
6647,two_col_3681.png,How many immigrants were there in Germany in 2019?,1558612,augmented,1856,False,1.099
6648,two_col_5944.png,What was the operational capacity of Italian prisons in 2021?,50780,augmented,"53,660",False,1.053
6649,two_col_5944.png,How many prisoners were incarcerated in all Italian penal institutions as of May 2021?,53660,augmented,53 660,False,1.138
6650,two_col_60798.png,What was the fertility rate in Tanzania in 2019?,4.83,augmented,4.83,True,2.381
6651,two_col_23301.png,How many nuclear reactors were permanently shut down in the United States in April 2021?,39,augmented,39,True,1.152
6652,two_col_102005.png,In what year was Iceland the European country with the highest share of households connected to the internet?,2020,augmented,98%,False,1.132
6653,two_col_102827.png,How many dollars did compression garments generate in the United States in 2010?,8.4,augmented,8.4,True,1.068
6654,two_col_102466.png,Since what year has the number of road accidents involving injured pedestrians in Russia decreased?,2015,augmented,39.927,False,1.05
6655,two_col_102466.png,How many road accidents did Russia's traffic safety administration register in 2020?,39927,augmented,"39,927",True,1.003
6656,multi_col_294.png,How much money did Broadway musicals generate during the 2018/19 season?,1431.64,augmented,"2,050",False,1.066
6657,two_col_82411.png,What was the crude suicide rate in Bhutan in 2015?,11.7,augmented,11.7,True,1.02
6658,two_col_43119.png,What was the net earnings of Target in the United States in 2020?,4368,augmented,-1366,False,1.13
6659,multi_col_20735.png,What was the number of mills per kilowatt hour for hydroelectric power plants?,10.8,augmented,40,False,1.234
6660,multi_col_20735.png,How many mills per kilowatt hour were operating expenses for nuclear power plants run by investor-owned electric?,28.33,augmented,30,False,1.117
6661,two_col_104647.png,What was the net occupancy rate of bed spaces in hotels in Cyprus in 2019?,71.8,augmented,71.8%,True,1.239
6662,two_col_693.png,"How many prisoners did the United States have per 100,000 of its population in May 2021?",639,augmented,639,True,1.441
6663,two_col_63764.png,"By 2017, what percentage of small business owners said they were planning to hire new staff members?",25,augmented,25%,True,1.036
6664,two_col_1925.png,What was eBay's gross merchandise volume in the most recent quarter of 2014?,27.46,augmented,26.56,True,1.096
6665,two_col_4780.png,What was Zynga's total revenue in 2020?,1974.8,augmented,"1,974.8",True,1.088
6666,two_col_81035.png,In what year did Mexico's military expenditure remain constant?,2009,augmented,0.6,False,1.081
6667,two_col_81035.png,What percentage of the country's GDP did military expenditure account for in 2020?,0.6,augmented,0.6%,True,1.089
6668,two_col_81035.png,What percentage of GDP did Mexico's military expenditure drop to in 2017?,0.4,augmented,0.6%,False,1.079
6669,multi_col_80946.png,Which company received the most complaints in the first half of 2020?,Aviva Life Services UK Limited,augmented,11 706,False,1.168
6670,two_col_3766.png,What was the value of the MRP in 2018?,6.1,augmented,6.1,True,1.059
6671,two_col_3859.png,How many visitors did the U.S. spa industry report in 2020?,124,augmented,124,True,1.048
6672,two_col_21902.png,What is the unemployment rate expected to increase to by 2022?,4.4,augmented,6.9,False,1.028
6673,two_col_62704.png,Who is the career receiving leader of the Pittsburgh Steelers?,Hines Ward,augmented,12 083,False,2.688
6674,two_col_61483.png,What percentage of Italian young adults had total sexual intercourse and had an active sexual life?,78.8,augmented,78.8%,True,0.991
6675,two_col_42990.png,What was the total value of equity and investment fund shares owned by investment funds in Germany in 2019?,1103755,augmented,"42,803",False,1.144
6676,two_col_42990.png,What was the value of the total financial assets of investment funds held in debt securities in Germany in 2019?,1103755,augmented,"91,929",False,1.034
6677,multi_col_80938.png,What percentage of respondents used Sling TV during the last measured period?,1.5,augmented,53.7%,False,1.394
6678,multi_col_60223.png,How much was IAC's Vimeo segment revenue in 2020?,283.2,augmented,3200,False,1.015
6679,multi_col_60223.png,What was IAC's previous revenue in the Vimeo segment?,196,augmented,3000,False,1.207
6680,two_col_22161.png,What was the total sales of beer in Alberta in 2019/20?,972.46,augmented,972.46,True,1.08
6681,two_col_20450.png,Who is the career touchdown leader of the New England Patriots?,Rob Gronkowski,augmented,80,False,1.158
6682,two_col_82917.png,What was the most common answer to the police question in Great Britain in 2014?,Preventing crime,augmented,34%,False,1.08
6683,two_col_82917.png,What percentage of people in Britain said keeping vulnerable people safe was their top priority?,7,augmented,34%,False,1.034
6684,two_col_83252.png,What was the population of Mauritius in 2018?,1.26,augmented,1.26,True,1.109
6685,two_col_101258.png,How many pounds worth of small electric household appliances did households purchase in the UK in 2019?,1951,augmented,1.951,False,1.065
6686,two_col_22100.png,How much property loss did fires cause in the United States in 2019?,14820,augmented,44023,False,1.485
6687,two_col_22100.png,How much money did fires cause in property loss in 2018?,25600,augmented,44023,False,1.421
6688,two_col_63840.png,What was Infineon's market share in the global microcontroller-based chip card ICs market in 2018?,24.3,augmented,24.8%,True,1.076
6689,two_col_81666.png,How much raw milk did Rockview produce per year?,1.18,augmented,1.47,False,1.14
