id,question,arabic_question,translation_time_sec
1698,"Tony the gardener planted tulips $\mathbb{P}$ and daisies in a square flowerbed of side-length $12 \mathrm{~m}$, arranged as shown
What is the total area, in $\mathrm{m}^{2}$, of the regions in which he planted daisies? <image1>","زرع توني البستاني زنابق التوليب وأزهار الأقحوان في حوض زهور مربع طول ضلعه 12 م، مرتبة كما هو موضح. ما هي المساحة الكلية، بوحدة م²، للمناطق التي زرع فيها الأقحوان؟",26.56
1699,"The numbers 1 to 8 are to be placed, one per circle, in the circles shown. The number next to each arrow shows what the product of the numbers in the circles on that straight line should be.
What will be the sum of the numbers in the three circles at the bottom of the diagram?
<image1>","يجب وضع الأرقام من 1 إلى 8، رقم واحد في كل دائرة، في الدوائر الموضحة. يوضح الرقم بجوار كل سهم ما يجب أن يكون عليه حاصل ضرب الأرقام في الدوائر على الخط المستقيم.
ما هو مجموع الأرقام في الدوائر الثلاث في أسفل الشكل؟",4.94
1700,The area of the intersection of a triangle and a circle is $45 \%$ of the total area of the diagram. The area of the triangle outside the circle is $40 \%$ of the total area of the diagram. What percentage of the circle lies outside the triangle? <image1>,مساحة تقاطع مثلث ودائرة هي 45% من المساحة الكلية للشكل. ومساحة المثلث خارج الدائرة هي 40% من المساحة الكلية للشكل. ما هي النسبة المئوية من الدائرة التي تقع خارج المثلث؟,24.78
1701,"Jenny decided to enter numbers into the cells of a $3 \times 3$ table so that the sum of the numbers in all four possible $2 \times 2$ cells will be the same. The numbers in three of the corner cells have already been written, as shown.
Which number should she write in the fourth corner cell?
<image1>","قررت جيني إدخال أرقام في خلايا جدول بحجم $3 \times 3$ بحيث يكون مجموع الأرقام في جميع الخلايا الممكنة بحجم $2 \times 2$ متساوياً. لقد كُتبت الأرقام في ثلاث من الخلايا الركنية، كما هو موضح. ما هو الرقم الذي يجب أن تكتبه في الخلية الركنية الرابعة؟",23.88
1702,"The large rectangle $W X Y Z$ is divided into seven identical rectangles, as shown. What is the ratio $W X: X Y$ ? <image1>","يُقسَّم المستطيل الكبير $W X Y Z$ إلى سبعة مستطيلات متطابقة، كما هو موضح. ما هي نسبة $W X: X Y$؟",17.73
1703,"A builder has two identical bricks. She places them side by side in three different ways, as shown. The surface areas of the three shapes obtained are 72, 96 and 102 .
What is the surface area of the original brick?
<image1>","لدى عامل بناء طوبتان متطابقتان. تضعهما جنبًا إلى جنب بثلاث طرق مختلفة، كما هو موضح. المساحات السطحية للأشكال الثلاثة الناتجة هي 72 و 96 و 102. ما هي المساحة السطحية للطوبة الأصلية؟",23.79
1704,What is the smallest number of cells that need to be coloured in a $5 \times 5$ square grid so that every $1 \times 4$ or $4 \times 1$ rectangle in the grid has at least one coloured cell? <image1>,ما هو أصغر عدد من الخلايا التي يجب تلوينها في شبكة مربعة بأبعاد $5 \times 5$ بحيث يحتوي كل مستطيل بأبعاد $1 \times 4$ أو $4 \times 1$ في الشبكة على خلية ملونة واحدة على الأقل؟,4.67
1705,"An isosceles triangle $P Q R$, in which $P Q=P R$, is split into three separate isosceles triangles, as shown, so that $P S=S Q, R T=R S$ and $Q T=R T$.
What is the size, in degrees, of angle $Q P R$ ? <image1>","مثلث متساوي الساقين $P Q R$، حيث $P Q=P R$، ينقسم إلى ثلاثة مثلثات متساوية الساقين منفصلة، كما هو موضح، بحيث يكون $P S=S Q$ و $R T=R S$ و $Q T=R T$.
ما قياس زاوية $Q P R$ بالدرجات؟",27.89
1706,"Which of the shapes below cannot be divided into two trapeziums by a single straight line?
<image1>",أي من الأشكال أدناه لا يمكن تقسيمه إلى شكلين شبه منحرفين بخط مستقيم واحد؟,3.3
1707,Werner wants to write a number at each vertex and on each edge of the rhombus shown. He wants the sum of the numbers at the two vertices at the ends of each edge to be equal to the number written on that edge. What number should he write on the edge marked with the question mark? <image1>,يريد فيرنر كتابة رقم عند كل رأس وعلى كل ضلع في المعين الموضح. ويريد أن يكون مجموع الأرقام عند الرأسين في طرفي كل ضلع مساوياً للرقم المكتوب على ذلك الضلع. ما هو الرقم الذي يجب أن يكتبه على الضلع الذي يحمل علامة الاستفهام؟,24.03
1708,"Kristina has a piece of transparent paper with some lines marked on it. She folds it along the central dashed line, as indicated. What can she now see? <image1>","لدى كريستينا قطعة من الورق الشفاف عليها بعض الخطوط المرسومة. تطويها على طول الخط المتقطع المركزي، كما هو موضح. ماذا يمكنها أن ترى الآن؟",16.09
1709,"Evita wants to write the numbers 1 to 8 in the boxes of the grid shown, so that the sums of the numbers in the boxes in each row are equal and the sums of the numbers in the boxes in each column are equal. She has already written numbers 3,4 and 8 , as shown. What number should she write in the shaded box? <image1>","تريد إيفيطا كتابة الأرقام من 1 إلى 8 في مربعات الشبكة الموضحة، بحيث تتساوى مجموعات الأرقام في مربعات كل صف، وتتساوى مجموعات الأرقام في مربعات كل عمود. لقد كتبت بالفعل الأرقام 3 و 4 و 8، كما هو موضح. ما هو الرقم الذي يجب أن تكتبه في المربع المظلل؟",23.25
1710,"Matchsticks can be used to write digits, as shown in the diagram. How many different positive integers can be written using exactly six matchsticks in this way? <image1>","يمكن استخدام أعواد الثقاب لكتابة الأرقام، كما هو موضح في الشكل. فكم عدد الأعداد الصحيحة الموجبة المختلفة التي يمكن كتابتها باستخدام ستة أعواد ثقاب بالضبط بهذه الطريقة؟",21.38
1711,"In the diagram shown, sides $P Q$ and $P R$ are equal. Also $\angle Q P R=40^{\circ}$ and $\angle T Q P=\angle S R Q$. What is the size of $\angle T U R$ ? <image1>","في الشكل المعطى، طولا الضلعين $PQ$ و $PR$ متساويان. وأيضاً، $\angle QPR = 40^{\circ}$ و $\angle TQP = \angle SRQ$. ما قياس $\angle TUR$؟",19.45
1712,"Tom, John and Lily each shot six arrows at a target. Arrows hitting anywhere within the same ring scored the same number of points. Tom scored 46 points and John scored 34 points, as shown. How many points did Lily score? <image1>","أطلق توم وجون وليلي كل منهم ستة سهام على هدف. السهام التي أصابت أي مكان داخل نفس الحلقة سجلت نفس عدد النقاط. سجل توم 46 نقطة وسجل جون 34 نقطة، كما هو موضح. كم نقطة سجلت ليلي؟",4.85
1713,"The diagram shows a smaller rectangle made from three squares, each of area $25 \mathrm{~cm}^{2}$, inside a larger rectangle. Two of the vertices of the smaller rectangle lie on the mid-points of the shorter sides of the larger rectangle. The other two vertices of the smaller rectangle lie on the other two sides of the larger rectangle. What is the area, in $\mathrm{cm}^{2}$, of the larger rectangle? <image1>","يوضح الشكل مستطيلاً أصغر مكوناً من ثلاث مربعات، تبلغ مساحة كل منها 25 سم²، يقع داخل مستطيل أكبر. تقع رؤتان من رؤوس المستطيل الأصغر على نقاط منتصف الأضلاع الأقصر للمستطيل الأكبر، بينما تقع الرؤوس الاثنتان الأخريان على الضلعين الآخرين للمستطيل الأكبر. ما هي مساحة المستطيل الأكبر، بوحدة سم²؟",35.28
