id,level,subject,image,question,ground_truth,model_answer,evaluation_passed,run_time,ComplexEval
1564,4,logic,images/1564.jpg,في كل مربع في الشبكة، يجب إدخال أحد الحروف P أو Q أو R أو S بطريقة لا تحتوي فيها المربعات المتجاورة (سواء كانت متصلة بحافة أو بزاوية فقط) على نفس الحرف. وقد تم إدخال بعض الحروف بالفعل كما هو موضح. ما هي الاحتمالات للحرف في المربع المظلل؟,D,R,False,2.703,False
1565,5,metric geometry - angle,images/1565.jpg,يوضح الشكل مضلعًا منتظمًا ذو 9 أضلاع (غيرون أو إينون)، وقد تم تمديد ضلعين منه ليتقاطعا عند النقطة X. ما قياس الزاوية الحادة عند النقطة X؟,E,40°,False,0.683,False
1566,4,algebra,images/1566.jpg,يوضح الشكل الأنماط الثلاثة الأولى في متتالية، حيث يحتوي كل نمط على فتحة مربعة في المنتصف. كم عدد المربعات المظللة الصغيرة اللازمة لبناء النمط العاشر في المتتالية؟,92,100,False,1.084,False
1567,4,solid geometry,images/1567.jpg,تزحف نملة بحذر حول حواف مكعب، بدءاً من النقطة P وفي اتجاه السهم. في نهاية الحافة الأولى، تختار الذهاب إما يساراً أو يميناً. ثم تنعطف في الاتجاه الآخر في نهاية الحافة التالية، وتستمر هكذا، بالانعطاف يميناً أو يساراً بالتناوب في نهاية كل حافة تالية. بعد كم حافة تعود النملة إلى النقطة P للمرة الأولى؟,6,12,False,1.398,False
1568,4,algebra,images/1568.jpg,وُضعت الكسور $\frac{1}{3}$ و $\frac{1}{5}$ على خط الأعداد <image1> الموضح على اليمين. عند أي موضع يجب وضع الكسر $\frac{1}{4}$؟,A,C,False,0.663,False
1569,4,solid geometry,images/1569.jpg,يتم عمل ثلاثة قطوع عبر مكعب كبير لإنتاج ثمانية متوازيات مستطيلة أصغر، كما هو موضح في الرسم البياني على اليمين. ما هي نسبة المساحة السطحية الكلية لهذه المتوازيات الثمانية إلى المساحة السطحية الكلية للمكعب الأصلي؟,D,1/2,False,1.472,False
1570,2,metric geometry - length,images/1570.jpg,يوضح الشكل مخطط غرفة. الجدران المتجاورة متعامدة على بعضها البعض ويُظهر أطوال بعض الجدران. ما هو طول محيط الغرفة؟,E,طول محيط الغرفة هو \( 8a + 6b \).,False,0.928,False
1571,4,combinatorial geometry,images/1571.jpg,يوضح الشكل (الذي لم يُرسم بمقياس حقيقي) صندوقًا أبعاده $5 \mathrm{~سم}$ في $5 \mathrm{~سم}$. يوجد في الصندوق سبعة قضبان، يبلغ قياس كل منها $1 \mathrm{~سم}$ في $3 \mathrm{~سم}$. تريد كانجا تحريك القضبان في الصندوق بحيث يتوفر مكان لقضيب إضافي. فما هو الحد الأدنى لعدد القضبان التي تحتاج كانجا إلى تحريكها؟,3,2,False,1.146,False
1572,2,combinatorics,images/1572.jpg,يُقسَّم مربع كبير إلى 4 مربعات أصغر متساوية الحجم. كل المربعات الأصغر إما مظللة أو غير مظللة. كم عدد الطرق المختلفة لتلوين المربع الكبير؟ (تُعتبر طريقتان للتلوين متطابقتين إذا أمكن تدوير إحداهما لتبدو تمامًا مثل الأخرى، كما في المثال الموضح.),6,6,True,1.595,True
1573,5,metric geometry - angle,images/1573.jpg,"يوضح الشكل رباعي $ABCD$، حيث أن $AD = BC$، و $\angle CAD = 50^{\circ}$، و $\angle ACD = 65^{\circ}$، و $\angle ACB = 70^{\circ}$.
ما هو قياس الزاوية $ABC$؟",B,$ABC = 75^{\circ}$,True,0.994,False
1574,3,transformation geometry,images/1574.jpg,لفّت أندريا بعض الحبل حول قطعة خشب، كما هو موضح في الرسم التخطيطي على اليمين. تقوم بتدوير قطعة الخشب بزاوية 180 درجة كما يوضح السهم في الرسم التخطيطي. ماذا سترى بعد الدوران؟,D,C,False,1.573,False
1575,2,metric geometry - length,images/1575.jpg,"يوضح الشكل (الذي ليس بمقياس حقيقي) مستطيلاً $A B C D$ ومربعاً $P Q R S$، حيث $P Q = B C = 6 \mathrm{~cm}$ و $C D = 10 \mathrm{~cm}$، و $P Q$ يوازي $A B$. المساحة المظللة تساوي نصف مساحة $A B C D$.
ما هو طول $P X$ بالسنتيمتر؟",1,4,False,1.318,False
1576,3,metric geometry - area,images/1576.jpg,يوضح الشكل شعارًا مصنوعًا بالكامل من أقواس نصف دائرية، يبلغ نصف قطر كل منها 2 سم أو 4 سم أو 8 سم. ما الكسر الذي يمثل الجزء المظلل من الشعار؟,B,\( \frac{1}{4} \),False,1.734,False
1577,2,combinatorics,images/1577.jpg,في الشكل، هناك تسع مناطق داخل الدوائر الخمس. كُتبت جميع الأرقام من 1 إلى 9 في هذه المناطق، رقم واحد لكل منطقة، بحيث يكون مجموع الأرقام داخل كل دائرة هو 11. ما هو الرقم الذي يجب كتابته في المنطقة التي تحمل علامة الاستفهام؟,5,5,True,0.759,True
1578,4,algebra,images/1578.jpg,يذهب السيد غاغاك إلى سوق المقايضة حيث يتم تبادل السلع وفقًا للجدول على اليمين. يريد السيد غاغاك أخذ 1 إوزة، و1 ديك رومي، و1 بطة. ما هو الحد الأدنى لعدد الدجاجات التي يحتاج إلى إحضارها إلى سوق المقايضة؟,16,3,False,1.158,False
1579,4,combinatorial geometry,images/1579.jpg,يوضح الشكل مثلثًا متساوي الأضلاع كبيرًا مقسمًا إلى 36 مثلثًا متساوي الأضلاع صغيرًا، تبلغ مساحة كل منها $1 \mathrm{~cm}^{2}$. ما هي مساحة المثلث المظلل، بوحدة $\mathrm{cm}^{2}$؟,11,12,False,1.218,False
1580,4,combinatorial geometry,images/1580.jpg,يوضح الشكل على اليمين شكل حرف L مصنوع من أربع مربعات صغيرة. تريد ريا إضافة مربع صغير إضافي لتشكيل شكل به محور تماثل. ففي كم طريقة مختلفة يمكنها القيام بذلك؟,3,3,True,0.966,True
1581,3,metric geometry - area,images/1581.jpg,يوضح الشكل ثلاثة مربعات. يتكون المربع الأوسط من وصل منتصفات أضلاع المربع الكبير. ويتكون المربع الصغير من وصل منتصفات أضلاع المربع الأوسط. مساحة المربع الصغير هي $6 \mathrm{~سم}^{2}$. ما الفرق بين مساحة المربع الأوسط ومساحة المربع الكبير؟,D,18 سم²,False,0.864,False
1582,4,logic,images/1582.jpg,يجب تلوين كل منطقة في الشكل بأحد الألوان الأربعة: الأحمر (R)، أو الأخضر (G)، أو البرتقالي (O)، أو الأصفر (Y). تم عرض ألوان ثلاث مناطق فقط. يجب أن تكون أي منطقتين متجاورتين بلونين مختلفين. <image1> لون المنطقة X هو:,A,Y,False,0.885,False
1583,3,metric geometry - area,images/1583.jpg,تُقطع قطعة ورق مربعة إلى ست قطع مستطيلة كما هو موضح في الشكل. عندما تُجمع أطوال محيطات القطع المستطيلة الستة، تكون النتيجة 120 سم. فما هي مساحة قطعة الورق المربعة؟,D,مساحة قطعة الورق المربعة هي 400 سم².,False,0.875,False
1584,4,combinatorial geometry,images/1584.jpg,وضعت لينا شكلين على رقعة مقاس 5 × 5، كما هو موضح في الصورة على اليمين. أي من الأشكال الخمسة التالية يجب أن تضعه في الجزء الفارغ من الرقعة بحيث لا يتناسب أي من الأشكال الأربعة المتبقية في المساحة الفارغة المتبقية؟ (يمكن تدوير الأشكال أو قلبها، ولكن لا يمكن وضعها إلا بحيث تغطي مربعات كاملة).,D,C,False,1.4,False
1585,3,metric geometry - area,images/1585.jpg,يوضح الشكل على اليمين مربعًا طول ضلعه 3 سم داخل مربع طول ضلعه 7 سم ومربعًا آخر طول ضلعه 5 سم يتقاطع مع المربعين الأولين. ما الفرق بين مساحة المنطقة السوداء والمساحة الكلية للمناطق الرمادية؟,D,2 سم²,False,1.269,False
1586,2,metric geometry - length,images/1586.jpg,يوضح الشكل الأول على اليمين شكلًا مُكوَّنًا من مستطيلين. وقد تم تحديد أطوال ضلعين: 11 و 13. يُقطَّع الشكل إلى ثلاثة أجزاء، وتُعاد ترتيب هذه الأجزاء، كما هو موضح في الشكل الثاني على اليمين. ما هو طول $x$؟,37,$x = 5$,False,1.194,False
1587,3,graph theory,images/1587.jpg,طول كل مسار من المسارات التسعة في حديقة هو $100 \mathrm{~م}$. تريد آن الذهاب من $X$ إلى $Y$ دون المرور بأي مسار أكثر من مرة واحدة. ما هو طول أطول مسار يمكنها اختياره؟ <image1>,C,300 م,False,1.48,False
1588,2,combinatorics,images/1588.jpg,يوضح الشكل (المرسوم بمقياس الرسم) مثلثين. في كم طريقة يمكن اختيار رأسين، واحد في كل مثلث، بحيث لا يقطع الخط المستقيم المار بهما أي من المثلثين؟,4,4,True,0.588,True
1589,3,transformation geometry,images/1589.jpg,يطوي فيرنر ورقة من الورق كما هو موضح في الشكل ويقوم بعمل قطعتين مستقيمتين بمقص. ثم يفتح الورقة مرة أخرى. أي من الأشكال التالية لا يمكن أن تكون النتيجة؟ <image1> <image2>,D,C,False,1.661,False
1590,3,metric geometry - area,images/1590.jpg,تملك السيدة غاردنر أحواضًا مستطيلة للبازلاء والفراولة في حديقتها. هذا العام، وبتحريك الحد الفاصل بينهما، حولت حوض البازلاء المستطيل إلى مربع بتطويل أحد أضلاعه بمقدار 3 أمتار. ونتيجة لهذا التغيير، انخفضت مساحة حوض الفراولة بمقدار 15 م². ما هي مساحة حوض البازلاء قبل هذا التغيير؟,C,مساحة حوض البازلاء قبل هذا التغيير هي 48 م².,False,1.033,False
1591,4,algebra,images/1591.jpg,ترغب باربرا في إكمال الشكل التالي بإدراج ثلاثة أرقام، رقم واحد في كل خلية فارغة. تريد أن يكون مجموع الأرقام الثلاثة الأولى 100، ومجموع الأرقام الثلاثة الوسطى 200، ومجموع الأرقام الثلاثة الأخيرة 300. ما هو الرقم الذي يجب أن تدرجه باربرا في الخلية الوسطى من الشكل؟,60,70,False,1.437,False
1592,5,metric geometry - angle,images/1592.jpg,في الشكل، ما هي قيمة $x$؟,51,x = 49°,False,1.996,False
